Y,X,Capacity Source,Short Name,Movement,State,Smoothed Occupancy (%),Smoothed Total Flow (veh/h),System,
-37.782206,144.747731,Upper Limit,14482IB_P1,Freeway MVT on Deer Park Byp SB between Deer Park Byp On Ramp Deer Park Byp 2 & Deer Park Byp On Ram,Fault,8.78,2365.23,VicRoads Production,
-37.790503,144.749117,Upper Limit,14484IB_P0,Freeway MVT on Deer Park Byp SB between Deer Park Byp On Ramp Deer Park Byp 2 & Deer Park Byp On Ram,Fault,9.66,2648.30,VicRoads Production,
-37.76984,144.745265,Upper Limit,14480IB_P0,Freeway MVT on Deer Park Byp SB between Deer Park Byp On Ramp Deer Park Byp 2 & Deer Park Byp On Ram,OK,7.32,1958.23,VicRoads Production,
-37.76989,144.74529,Upper Limit,14480IB_P1,Freeway MVT on Deer Park Byp SB between Deer Park Byp On Ramp Deer Park Byp 2 & Deer Park Byp On Ram,OK,7.22,1947.57,VicRoads Production,
-37.777744,144.747017,Upper Limit,14523IB_P1,Freeway MVT on Deer Park Byp SB between Deer Park Byp On Ramp Deer Park Byp 2 & Deer Park Byp On Ram,OK,7.15,1915.99,VicRoads Production,
-37.782152,144.747723,Upper Limit,14482IB_P0,Freeway MVT on Deer Park Byp SB between Deer Park Byp On Ramp Deer Park Byp 2 & Deer Park Byp On Ram,OK,7.24,1930.93,VicRoads Production,
-37.786463,144.748412,Upper Limit,14483IB_P0,Freeway MVT on Deer Park Byp SB between Deer Park Byp On Ramp Deer Park Byp 2 & Deer Park Byp On Ram,OK,7.72,2005.75,VicRoads Production,
-37.786517,144.74842,Upper Limit,14483IB_P1,Freeway MVT on Deer Park Byp SB between Deer Park Byp On Ramp Deer Park Byp 2 & Deer Park Byp On Ram,OK,7.76,2013.90,VicRoads Production,
-37.790555,144.749133,Upper Limit,14484IB_P1,Freeway MVT on Deer Park Byp SB between Deer Park Byp On Ramp Deer Park Byp 2 & Deer Park Byp On Ram,OK,7.97,2008.59,VicRoads Production,
-37.795637,144.753379,Upper Limit,14896IB_P1,Freeway MVT on Deer Park Byp SEB between Deer Park Byp On Ramp Deer Park Byp 3 & Deer Park Byp Off R,Fault,5.01,1598.73,VicRoads Production,
-37.797365,144.758997,Upper Limit,14485IB_P1,Freeway MVT on Deer Park Byp SEB between Deer Park Byp On Ramp Deer Park Byp 3 & Deer Park Byp Off R,Fault,13.14,3309.31,VicRoads Production,
-37.795606,144.753324,Upper Limit,14896IB_P0,Freeway MVT on Deer Park Byp SEB between Deer Park Byp On Ramp Deer Park Byp 3 & Deer Park Byp Off R,OK,6.74,1837.12,VicRoads Production,
-37.79736,144.758935,Upper Limit,14485IB_P0,Freeway MVT on Deer Park Byp SEB between Deer Park Byp On Ramp Deer Park Byp 3 & Deer Park Byp Off R,OK,11.05,2852.87,VicRoads Production,
-37.80048,144.794364,Measured,14912GB_E_P0,Freeway MVT on Deer Park Byp WB between Western Ring Rd And Fitzgerald Rd Off Ramp (ob) & Deer Park ,OK,9.59,2662.84,VicRoads Production,
-37.800476,144.794296,Measured,14912GB_E_P1,Freeway MVT on Deer Park Byp WB between Western Ring Rd And Fitzgerald Rd Off Ramp (ob) & Deer Park ,OK,9.54,2656.20,VicRoads Production,
-37.800791,145.155894,Upper Limit,14058 EB P0,Freeway MVT on Eastern Fwy EB between Blackburn Rd Off Ramp (ob) & Eastern Fwy Off Ramp,OK,30.99,5930.94,VicRoads Production,
-37.800795,145.15595,Upper Limit,14058 EB P1,Freeway MVT on Eastern Fwy EB between Blackburn Rd Off Ramp (ob) & Eastern Fwy Off Ramp,OK,32.34,5967.78,VicRoads Production,
-37.801782,145.162063,Upper Limit,14059 EB P0,Freeway MVT on Eastern Fwy EB between Blackburn Rd Off Ramp (ob) & Eastern Fwy Off Ramp,OK,22.35,5578.97,VicRoads Production,
-37.800872,145.156848,Upper Limit,14061 EB P0,Freeway MVT on Eastern Fwy EB between Blackburn Rd Off Ramp (ob) & Eastern Fwy Off Ramp,OK,16.98,5176.61,VicRoads Production,
-37.800876,145.156904,Upper Limit,14061 EB P1,Freeway MVT on Eastern Fwy EB between Blackburn Rd Off Ramp (ob) & Eastern Fwy Off Ramp,OK,16.72,5176.61,VicRoads Production,
-37.801793,145.162118,Upper Limit,14059 EB P1,Freeway MVT on Eastern Fwy EB between Blackburn Rd Off Ramp (ob) & Eastern Fwy Off Ramp,OK,22.49,5578.97,VicRoads Production,
-37.779768,145.083063,Upper Limit,14032 EB P0,Freeway MVT on Eastern Fwy EB between Bulleen Rd Off Ramp (ob) & Bulleen (thompsons) Rd On Ramp (ob),OK,45.05,4467.53,VicRoads Production,
-37.780911,145.07629,Upper Limit,14030 EB P0,Freeway MVT on Eastern Fwy EB between Bulleen Rd Off Ramp (ob) & Bulleen (thompsons) Rd On Ramp (ob),OK,47.20,4358.82,VicRoads Production,
-37.780888,145.076341,Upper Limit,14030 EB P1,Freeway MVT on Eastern Fwy EB between Bulleen Rd Off Ramp (ob) & Bulleen (thompsons) Rd On Ramp (ob),OK,52.03,4358.82,VicRoads Production,
-37.77977,145.083119,Upper Limit,14032 EB P1,Freeway MVT on Eastern Fwy EB between Bulleen Rd Off Ramp (ob) & Bulleen (thompsons) Rd On Ramp (ob),OK,45.76,4467.53,VicRoads Production,
-37.78427,145.066088,Upper Limit,14026 EB P0,Freeway MVT on Eastern Fwy EB between Burke Rd Off Ramp (ob) & Bulleen Rd Off Ramp (ob),Failed,,,VicRoads Production,
-37.784267,145.066144,Upper Limit,14026 EB P1,Freeway MVT on Eastern Fwy EB between Burke Rd Off Ramp (ob) & Bulleen Rd Off Ramp (ob),Failed,,,VicRoads Production,
-37.783119,145.071487,Upper Limit,14028 EB P0,Freeway MVT on Eastern Fwy EB between Burke Rd Off Ramp (ob) & Bulleen Rd Off Ramp (ob),OK,37.47,5500.22,VicRoads Production,
-37.784982,145.060616,Upper Limit,14024 EB P0,Freeway MVT on Eastern Fwy EB between Burke Rd Off Ramp (ob) & Bulleen Rd Off Ramp (ob),OK,49.16,5178.69,VicRoads Production,
-37.783101,145.07154,Upper Limit,14028 EB P1,Freeway MVT on Eastern Fwy EB between Burke Rd Off Ramp (ob) & Bulleen Rd Off Ramp (ob),OK,39.71,5500.22,VicRoads Production,
-37.784967,145.060669,Upper Limit,14024 EB P1,Freeway MVT on Eastern Fwy EB between Burke Rd Off Ramp (ob) & Bulleen Rd Off Ramp (ob),OK,55.22,5178.69,VicRoads Production,
-37.791247,145.02416,Measured,14012 EB P0,Freeway MVT on Eastern Fwy EB between Chandler Hwy Off Ramp (ob) & Chandler Hwy On Ramp (ob),Fault,14.28,5567.98,VicRoads Production,
-37.790956,145.029316,Upper Limit,14014 EB P0,Freeway MVT on Eastern Fwy EB between Chandler Hwy Off Ramp (ob) & Chandler Hwy On Ramp (ob),OK,18.24,5829.93,VicRoads Production,
-37.790949,145.029372,Upper Limit,14014 EB P1,Freeway MVT on Eastern Fwy EB between Chandler Hwy Off Ramp (ob) & Chandler Hwy On Ramp (ob),OK,18.78,5829.93,VicRoads Production,
-37.791249,145.024217,Lower Limit,14012 EB P1,Freeway MVT on Eastern Fwy EB between Chandler Hwy Off Ramp (ob) & Chandler Hwy On Ramp (ob),OK,16.90,2783.99,VicRoads Production,
-37.790378,145.035686,Upper Limit,14016 EB P0,Freeway MVT on Eastern Fwy EB between Chandler Hwy On Ramp (ob) & Burke Rd Off Ramp (ob),Failed,,,VicRoads Production,
-37.790375,145.035741,Upper Limit,14016 EB P1,Freeway MVT on Eastern Fwy EB between Chandler Hwy On Ramp (ob) & Burke Rd Off Ramp (ob),Failed,,,VicRoads Production,
-37.79043,145.043011,Measured,14018 EB P1,Freeway MVT on Eastern Fwy EB between Chandler Hwy On Ramp (ob) & Burke Rd Off Ramp (ob),Fault,44.28,5966.16,VicRoads Production,
-37.788308,145.055124,Upper Limit,14022 EB P0,Freeway MVT on Eastern Fwy EB between Chandler Hwy On Ramp (ob) & Burke Rd Off Ramp (ob),Fault,43.33,5840.59,VicRoads Production,
-37.790697,145.049815,Upper Limit,14019 EB P0,Freeway MVT on Eastern Fwy EB between Chandler Hwy On Ramp (ob) & Burke Rd Off Ramp (ob),Fault,45.06,4326.20,VicRoads Production,
-37.788276,145.05517,Upper Limit,14022 EB P1,Freeway MVT on Eastern Fwy EB between Chandler Hwy On Ramp (ob) & Burke Rd Off Ramp (ob),Fault,47.20,5840.59,VicRoads Production,
-37.790428,145.042956,Measured,14018 EB P0,Freeway MVT on Eastern Fwy EB between Chandler Hwy On Ramp (ob) & Burke Rd Off Ramp (ob),OK,38.67,5948.42,VicRoads Production,
-37.790688,145.049869,Upper Limit,14019 EB P1,Freeway MVT on Eastern Fwy EB between Chandler Hwy On Ramp (ob) & Burke Rd Off Ramp (ob),OK,46.91,4298.62,VicRoads Production,
-37.793872,145.005572,Measured,14006 EB P0,Freeway MVT on Eastern Fwy EB between Eastern Fwy (eb) Hoddle St On Ramp (from Nth) & Chandler Hwy O,Failed,,,VicRoads Production,
-37.793853,145.005625,Measured,14006 EB P1,Freeway MVT on Eastern Fwy EB between Eastern Fwy (eb) Hoddle St On Ramp (from Nth) & Chandler Hwy O,Failed,,,VicRoads Production,
-37.790856,145.017445,Measured,14010 EB P0,Freeway MVT on Eastern Fwy EB between Eastern Fwy (eb) Hoddle St On Ramp (from Nth) & Chandler Hwy O,OK,10.35,6129.83,VicRoads Production,
-37.791273,145.013611,Measured,14008 EB P0,Freeway MVT on Eastern Fwy EB between Eastern Fwy (eb) Hoddle St On Ramp (from Nth) & Chandler Hwy O,OK,10.28,6214.21,VicRoads Production,
-37.791262,145.013666,Measured,14008 EB P1,Freeway MVT on Eastern Fwy EB between Eastern Fwy (eb) Hoddle St On Ramp (from Nth) & Chandler Hwy O,OK,10.28,6214.21,VicRoads Production,
-37.790855,145.017501,Measured,14010 EB P1,Freeway MVT on Eastern Fwy EB between Eastern Fwy (eb) Hoddle St On Ramp (from Nth) & Chandler Hwy O,OK,10.38,6129.83,VicRoads Production,
-37.795065,144.992762,Upper Limit,14002 EB P0,Freeway MVT on Eastern Fwy EB between Eastern Fwy (eb) Hoddle St On Ramp (from Sth) & Eastern Fwy (e,Fault,10.01,2682.54,VicRoads Production,
-37.795342,144.999568,Measured,14004 EB P0,Freeway MVT on Eastern Fwy EB between Eastern Fwy (eb) Hoddle St On Ramp (from Sth) & Eastern Fwy (e,Fault,11.28,5759.62,VicRoads Production,
-37.795335,144.999624,Measured,14004 EB P1,Freeway MVT on Eastern Fwy EB between Eastern Fwy (eb) Hoddle St On Ramp (from Sth) & Eastern Fwy (e,Fault,10.18,8133.48,VicRoads Production,
-37.795069,144.992819,Upper Limit,14002 EB P1,Freeway MVT on Eastern Fwy EB between Eastern Fwy (eb) Hoddle St On Ramp (from Sth) & Eastern Fwy (e,OK,9.48,3128.77,VicRoads Production,
-37.803997,145.174275,Measured,14063 EB P0,Freeway MVT on Eastern Fwy EB between Eastern Fwy Off Ramp & Springvale Rd Eastlink,OK,5.00,1625.70,VicRoads Production,
-37.803997,145.174332,Measured,14063 EB P1,Freeway MVT on Eastern Fwy EB between Eastern Fwy Off Ramp & Springvale Rd Eastlink,OK,5.00,1625.70,VicRoads Production,
-37.795206,145.114941,Measured,14043 EB P1,Freeway MVT on Eastern Fwy EB between Elgar Rd Off Ramp (ob) & Station St (tram Rd) On Ramp (ob),OK,25.42,3720.45,VicRoads Production,
-37.795198,145.114886,Measured,14043 EB P0,Freeway MVT on Eastern Fwy EB between Elgar Rd Off Ramp (ob) & Station St (tram Rd) On Ramp (ob),OK,26.46,3720.45,VicRoads Production,
-37.797067,145.130178,Upper Limit,14048 EB P1,Freeway MVT on Eastern Fwy EB between Elgar Rd Off Ramp (ob) & Station St (tram Rd) On Ramp (ob),OK,30.99,5524.29,VicRoads Production,
-37.797064,145.130121,Upper Limit,14048 EB P0,Freeway MVT on Eastern Fwy EB between Elgar Rd Off Ramp (ob) & Station St (tram Rd) On Ramp (ob),OK,30.46,5524.29,VicRoads Production,
-37.797203,145.12226,Upper Limit,14045 EB P0,Freeway MVT on Eastern Fwy EB between Elgar Rd Off Ramp (ob) & Station St (tram Rd) On Ramp (ob),OK,33.19,5319.09,VicRoads Production,
-37.797212,145.122315,Upper Limit,14045 EB P1,Freeway MVT on Eastern Fwy EB between Elgar Rd Off Ramp (ob) & Station St (tram Rd) On Ramp (ob),OK,34.06,5319.09,VicRoads Production,
-37.798581,145.144064,Upper Limit,14054 EB P0,Freeway MVT on Eastern Fwy EB between Middleborough Rd Off Ramp (ob) & Middleborough Rd On Ramp (ob),OK,33.19,6404.85,VicRoads Production,
-37.797958,145.138516,Measured,14052 EB P0,Freeway MVT on Eastern Fwy EB between Middleborough Rd Off Ramp (ob) & Middleborough Rd On Ramp (ob),OK,23.42,6470.43,VicRoads Production,
-37.797962,145.138572,Measured,14052 EB P1,Freeway MVT on Eastern Fwy EB between Middleborough Rd Off Ramp (ob) & Middleborough Rd On Ramp (ob),OK,23.99,6470.43,VicRoads Production,
-37.798594,145.144118,Upper Limit,14054 EB P1,Freeway MVT on Eastern Fwy EB between Middleborough Rd Off Ramp (ob) & Middleborough Rd On Ramp (ob),OK,33.65,6404.85,VicRoads Production,
-37.800066,145.150169,Upper Limit,14055 EB P0,Freeway MVT on Eastern Fwy EB between Middleborough Rd On Ramp (ob) & Blackburn Rd Off Ramp (ob),OK,35.44,6918.00,VicRoads Production,
-37.800076,145.150224,Upper Limit,14055 EB P1,Freeway MVT on Eastern Fwy EB between Middleborough Rd On Ramp (ob) & Blackburn Rd Off Ramp (ob),OK,36.15,6918.00,VicRoads Production,
-37.79753,145.134384,Upper Limit,14049 EB P1,Freeway MVT on Eastern Fwy EB between Station St (tram Rd) On Ramp (ob) & Middleborough Rd Off Ramp ,OK,23.65,7335.05,VicRoads Production,
-37.797523,145.134328,Upper Limit,14049 EB P0,Freeway MVT on Eastern Fwy EB between Station St (tram Rd) On Ramp (ob) & Middleborough Rd Off Ramp ,OK,23.49,7335.05,VicRoads Production,
-37.790562,145.104958,Upper Limit,14039 WB P1,Freeway MVT on Eastern Fwy NWB between Doncaster Rd Off Ramp (ib) & Doncaster Rd On Ramp (ib),OK,16.09,5445.26,VicRoads Production,
-37.790594,145.104995,Upper Limit,14039 WB P0,Freeway MVT on Eastern Fwy NWB between Doncaster Rd Off Ramp (ib) & Doncaster Rd On Ramp (ib),OK,15.92,5445.26,VicRoads Production,
-37.786748,145.100973,Upper Limit,14037 WB P0,Freeway MVT on Eastern Fwy NWB between Doncaster Rd Off Ramp (ib) & Doncaster Rd On Ramp (ib),OK,15.76,5558.07,VicRoads Production,
-37.786707,145.100944,Upper Limit,14037 WB P1,Freeway MVT on Eastern Fwy NWB between Doncaster Rd Off Ramp (ib) & Doncaster Rd On Ramp (ib),OK,15.70,5558.07,VicRoads Production,
-37.794108,145.109901,Upper Limit,14041 WB P0,Freeway MVT on Eastern Fwy NWB between Elgar Rd On Ramp (ib) & Doncaster Rd Off Ramp (ib),OK,19.49,6414.68,VicRoads Production,
-37.794086,145.109851,Upper Limit,14041 WB P1,Freeway MVT on Eastern Fwy NWB between Elgar Rd On Ramp (ib) & Doncaster Rd Off Ramp (ib),OK,19.57,6414.68,VicRoads Production,
-37.779589,145.093846,Upper Limit,14033 EB P0,Freeway MVT on Eastern Fwy SEB between Bulleen (thompsons) Rd On Ramp (ob) & Doncaster Rd Off Ramp (,OK,38.22,4843.20,VicRoads Production,
-37.782458,145.099277,Upper Limit,14035 EB P0,Freeway MVT on Eastern Fwy SEB between Bulleen (thompsons) Rd On Ramp (ob) & Doncaster Rd Off Ramp (,OK,47.67,4554.18,VicRoads Production,
-37.782505,145.099302,Upper Limit,14035 EB P1,Freeway MVT on Eastern Fwy SEB between Bulleen (thompsons) Rd On Ramp (ob) & Doncaster Rd Off Ramp (,OK,50.58,4554.18,VicRoads Production,
-37.77959,145.093899,Upper Limit,14033 EB P1,Freeway MVT on Eastern Fwy SEB between Bulleen (thompsons) Rd On Ramp (ob) & Doncaster Rd Off Ramp (,OK,40.85,4843.20,VicRoads Production,
-37.790468,145.105117,Upper Limit,14040 EB P0,Freeway MVT on Eastern Fwy SEB between Doncaster Rd Off Ramp (ob) & Doncaster Rd On Ramp (ob),OK,41.59,4185.09,VicRoads Production,
-37.790501,145.105155,Upper Limit,14040 EB P1,Freeway MVT on Eastern Fwy SEB between Doncaster Rd Off Ramp (ob) & Doncaster Rd On Ramp (ob),OK,42.77,4185.09,VicRoads Production,
-37.786598,145.101055,Upper Limit,14038 EB P0,Freeway MVT on Eastern Fwy SEB between Doncaster Rd Off Ramp (ob) & Doncaster Rd On Ramp (ob),OK,43.02,4078.90,VicRoads Production,
-37.786638,145.101085,Upper Limit,14038 EB P1,Freeway MVT on Eastern Fwy SEB between Doncaster Rd Off Ramp (ob) & Doncaster Rd On Ramp (ob),OK,47.19,4078.90,VicRoads Production,
-37.794192,145.110488,Upper Limit,14041 EB P0,Freeway MVT on Eastern Fwy SEB between Doncaster Rd On Ramp (ob) & Elgar Rd Off Ramp (ob),Fault,27.37,5810.08,VicRoads Production,
-37.794212,145.110538,Upper Limit,14041 EB P1,Freeway MVT on Eastern Fwy SEB between Doncaster Rd On Ramp (ob) & Elgar Rd Off Ramp (ob),Fault,28.73,5810.08,VicRoads Production,
-37.800182,145.149823,Upper Limit,14055 WB P0,Freeway MVT on Eastern Fwy WB between Blackburn Rd On Ramp (ib) & Middleborough Rd Off Ramp (ib),Fault,8.90,2858.89,VicRoads Production,
-37.800172,145.149768,Lower Limit,14055 WB P1,Freeway MVT on Eastern Fwy WB between Blackburn Rd On Ramp (ib) & Middleborough Rd Off Ramp (ib),Fault,2.44,0.00,VicRoads Production,
-37.781024,145.076848,Upper Limit,14029 WB P0,Freeway MVT on Eastern Fwy WB between Bulleen Rd Off Ramp (ib) & Bulleen Rd On Ramp (ib),OK,12.13,4272.25,VicRoads Production,
-37.780021,145.080101,Upper Limit,14031 WB P0,Freeway MVT on Eastern Fwy WB between Bulleen Rd Off Ramp (ib) & Bulleen Rd On Ramp (ib),OK,10.78,4142.61,VicRoads Production,
-37.781044,145.076797,Upper Limit,14029 WB P1,Freeway MVT on Eastern Fwy WB between Bulleen Rd Off Ramp (ib) & Bulleen Rd On Ramp (ib),OK,12.14,4272.25,VicRoads Production,
-37.780034,145.080048,Upper Limit,14031 WB P1,Freeway MVT on Eastern Fwy WB between Bulleen Rd Off Ramp (ib) & Bulleen Rd On Ramp (ib),OK,11.38,4142.61,VicRoads Production,
-37.785553,145.060264,Measured,14023 WB P0,Freeway MVT on Eastern Fwy WB between Bulleen Rd On Ramp (ib) & Burke Rd On Ramp (ib),Fault,8.81,4135.70,VicRoads Production,
-37.783664,145.070947,Upper Limit,14027 WB P0,Freeway MVT on Eastern Fwy WB between Bulleen Rd On Ramp (ib) & Burke Rd On Ramp (ib),Fault,10.13,4213.91,VicRoads Production,
-37.78368,145.070895,Measured,14027 WB P1,Freeway MVT on Eastern Fwy WB between Bulleen Rd On Ramp (ib) & Burke Rd On Ramp (ib),Fault,9.87,4213.91,VicRoads Production,
-37.785573,145.060212,Measured,14023 WB P1,Freeway MVT on Eastern Fwy WB between Bulleen Rd On Ramp (ib) & Burke Rd On Ramp (ib),Fault,10.65,5644.71,VicRoads Production,
-37.784723,145.064586,Measured,14025 WB P0,Freeway MVT on Eastern Fwy WB between Bulleen Rd On Ramp (ib) & Burke Rd On Ramp (ib),OK,10.69,4811.78,VicRoads Production,
-37.784727,145.064531,Measured,14025 WB P1,Freeway MVT on Eastern Fwy WB between Bulleen Rd On Ramp (ib) & Burke Rd On Ramp (ib),OK,10.95,4811.78,VicRoads Production,
-37.790693,145.036152,Measured,14015 WB P0,Freeway MVT on Eastern Fwy WB between Burke Rd On Ramp (ib) & Chandler Hwy Off Ramp (ib),Failed,,,VicRoads Production,
-37.790695,145.036097,Measured,14015 WB P1,Freeway MVT on Eastern Fwy WB between Burke Rd On Ramp (ib) & Chandler Hwy Off Ramp (ib),Failed,,,VicRoads Production,
-37.791059,145.049754,Measured,14019 WB P0,Freeway MVT on Eastern Fwy WB between Burke Rd On Ramp (ib) & Chandler Hwy Off Ramp (ib),Fault,11.21,5559.12,VicRoads Production,
-37.791066,145.049699,Measured,14019 WB P1,Freeway MVT on Eastern Fwy WB between Burke Rd On Ramp (ib) & Chandler Hwy Off Ramp (ib),Fault,11.31,5559.12,VicRoads Production,
-37.790768,145.043216,Upper Limit,14017 WB P0,Freeway MVT on Eastern Fwy WB between Burke Rd On Ramp (ib) & Chandler Hwy Off Ramp (ib),OK,10.86,5406.40,VicRoads Production,
-37.788755,145.055177,Upper Limit,14021 WB P0,Freeway MVT on Eastern Fwy WB between Burke Rd On Ramp (ib) & Chandler Hwy Off Ramp (ib),OK,11.59,5537.91,VicRoads Production,
-37.790764,145.04316,Upper Limit,14017 WB P1,Freeway MVT on Eastern Fwy WB between Burke Rd On Ramp (ib) & Chandler Hwy Off Ramp (ib),OK,11.04,5406.40,VicRoads Production,
-37.788785,145.05513,Upper Limit,14021 WB P1,Freeway MVT on Eastern Fwy WB between Burke Rd On Ramp (ib) & Chandler Hwy Off Ramp (ib),OK,12.10,5537.91,VicRoads Production,
-37.791582,145.02423,Upper Limit,14011 WB P0,Freeway MVT on Eastern Fwy WB between Chandler Hwy Off Ramp (ib) & Chandler Hwy On Ramp (ib),OK,9.76,4265.33,VicRoads Production,
-37.791105,145.031135,Upper Limit,14013 WB P0,Freeway MVT on Eastern Fwy WB between Chandler Hwy Off Ramp (ib) & Chandler Hwy On Ramp (ib),OK,9.94,4287.57,VicRoads Production,
-37.79158,145.024173,Upper Limit,14011 WB P1,Freeway MVT on Eastern Fwy WB between Chandler Hwy Off Ramp (ib) & Chandler Hwy On Ramp (ib),OK,9.81,4265.33,VicRoads Production,
-37.791112,145.031078,Upper Limit,14013 WB P1,Freeway MVT on Eastern Fwy WB between Chandler Hwy Off Ramp (ib) & Chandler Hwy On Ramp (ib),OK,9.95,4287.57,VicRoads Production,
-37.793507,145.007678,Measured,14005 WB P0,Freeway MVT on Eastern Fwy WB between Chandler Hwy On Ramp (ib) & Eastern Fwy (wb) Hoddle St Off Ram,Fault,8.79,5379.93,VicRoads Production,
-37.7912,145.017418,Measured,14009 WB P0,Freeway MVT on Eastern Fwy WB between Chandler Hwy On Ramp (ib) & Eastern Fwy (wb) Hoddle St Off Ram,Fault,5.51,2802.71,VicRoads Production,
-37.793527,145.007625,Measured,14005 WB P1,Freeway MVT on Eastern Fwy WB between Chandler Hwy On Ramp (ib) & Eastern Fwy (wb) Hoddle St Off Ram,Fault,8.63,5379.93,VicRoads Production,
-37.7912,145.017362,Measured,14009 WB P1,Freeway MVT on Eastern Fwy WB between Chandler Hwy On Ramp (ib) & Eastern Fwy (wb) Hoddle St Off Ram,Fault,5.42,2802.71,VicRoads Production,
